nguon,dich,mode,lich,h,model,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_test
E1,E2,N0,khong,6,lr,mae,0.4580077075051053,0.7429011005465145,3.935484164992652,3.4774764574875463,302,0,102982
E1,E2,N0,khong,6,lr,rmse,0.5147223541382111,1.3355154058436471,9.031337145202803,8.516614791064594,302,0,102982
E1,E2,N0,khong,6,lr,smape,21.10233921215332,30.85974364154789,56.14970894709933,35.04736973494602,302,0,102982
E1,E2,N0,khong,6,lr,mase,1.9235542515697228,3.4854831960710086,4.919302138115018,2.995747886545296,302,0,102982
E1,E2,N0,khong,6,lr,r2,-2.505660191979425,-0.620946572843716,-0.0696318720129801,2.436028319966445,302,0,102982
E1,E3,N0,khong,6,lr,mae,5.218878741215206,5.654772190630483,6.342979445856959,1.1241007046417533,497,1,169209
E1,E3,N0,khong,6,lr,rmse,7.107199534644097,7.627894193023541,9.01604362411671,1.9088440894726133,497,1,169209
E1,E3,N0,khong,6,lr,smape,12.260799880327497,14.030948390432837,16.46857570544345,4.207775825115954,497,1,169209
E1,E3,N0,khong,6,lr,mase,1.2009182900176896,1.3116155291536742,1.4873161499146956,0.286397859897006,497,1,169209
E1,E3,N0,khong,6,lr,r2,0.3745105405769315,0.4578175897534826,0.585717533417197,0.2112069928402654,497,1,169209
E1,E2,N0,khong,6,ridge,mae,0.4580077258161186,0.7429011110619079,3.9354841409433554,3.477476415127237,302,0,102982
E1,E2,N0,khong,6,ridge,rmse,0.5147223659319049,1.3355153950112926,9.031337132712409,8.516614766780503,302,0,102982
E1,E2,N0,khong,6,ridge,smape,21.10234000228137,30.85974365554976,56.14971003670956,35.047370034428184,302,0,102982
E1,E2,N0,khong,6,ridge,mase,1.9235542170750763,3.485483390652652,4.919302075402604,2.995747858327528,302,0,102982
E1,E2,N0,khong,6,ridge,r2,-2.505660390575046,-0.6209464692331867,-0.0696318931678354,2.4360284974072104,302,0,102982
E1,E3,N0,khong,6,ridge,mae,5.2188787168280255,5.654772158321164,6.342979439237166,1.1241007224091408,497,1,169209
E1,E3,N0,khong,6,ridge,rmse,7.107199519922999,7.6278941326197565,9.016043598732049,1.9088440788090504,497,1,169209
E1,E3,N0,khong,6,ridge,smape,12.26079987853634,14.030948319506958,16.46857593127588,4.207776052739538,497,1,169209
E1,E3,N0,khong,6,ridge,mase,1.2009182831560774,1.31161552961783,1.4873161626637788,0.2863978795077013,497,1,169209
E1,E3,N0,khong,6,ridge,r2,0.3745105404585864,0.4578175956880995,0.5857175280972365,0.2112069876386501,497,1,169209
E1,E2,N0,khong,6,ma6,mae,0.1502286691802824,0.4466136014523111,3.516106921752083,3.3658782525718003,302,0,102982
E1,E2,N0,khong,6,ma6,rmse,0.2960420181378536,1.1030950260519925,9.174840444790604,8.87879842665275,302,0,102982
E1,E2,N0,khong,6,ma6,smape,5.942399536947526,14.136673558714117,32.393437994689435,26.45103845774191,302,0,102982
